,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
93,319092,WHS2_131,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,SEX,2021,SEX_MLE,,,,,,,770 [440-1320],767.116333008,443.368682861,1315.32019043,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
94,330937,WHS2_131,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_FMLE,,,,,,,540 [360-850],543.798217773,364.245452881,851.937866211,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
95,331641,WHS2_131,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,,,,,,,710 [380-1240],708.204956055,377.953521729,1244.241577148,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
96,332016,WHS2_131,GLOBAL,GLOBAL,,YEAR,,SEX,2000,SEX_FMLE,,,,,,,500 [380-660],504.671691895,378.688751221,659.305725098,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
97,344280,WHS2_131,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2007,SEX_BTSX,,,,,,,840 [460-1520],840.869812012,463.953918457,1522.025512695,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
98,344425,WHS2_131,COUNTRY,FIN,EUR,YEAR,Europe,SEX,2001,SEX_MLE,,,,,,,580 [480-690],576.461242676,481.14175415,694.016052246,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
99,344704,WHS2_131,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2010,SEX_MLE,,,,,,,410 [340-490],409.267547607,341.678100586,492.575408936,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
100,350242,WHS2_131,COUNTRY,GUY,AMR,YEAR,Americas,SEX,2008,SEX_FMLE,,,,,,,720 [570-890],717.430725098,568.493408203,888.117431641,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
101,350379,WHS2_131,COUNTRY,AGO,AFR,YEAR,Africa,SEX,2008,SEX_MLE,,,,,,,790 [420-1230],786.449645996,419.268920898,1227.590332031,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
102,350683,WHS2_131,COUNTRY,AZE,EUR,YEAR,Europe,SEX,2019,SEX_BTSX,,,,,,,520 [370-690],519.875976563,365.188049316,687.071655273,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
103,356272,WHS2_131,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2017,SEX_FMLE,,,,,,,300 [230-390],300.905578613,229.929611206,389.745880127,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
104,357198,WHS2_131,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2007,SEX_BTSX,,,,,,,610 [490-750],608.998962402,485.095214844,745.714416504,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
105,357403,WHS2_131,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2004,SEX_MLE,,,,,,,590 [300-840],585.839782715,295.222473145,840.290344238,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
106,362832,WHS2_131,COUNTRY,GRD,AMR,YEAR,Americas,SEX,2003,SEX_BTSX,,,,,,,790 [630-950],786.625244141,625.753723145,953.041748047,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
107,363343,WHS2_131,COUNTRY,GMB,AFR,YEAR,Africa,SEX,2008,SEX_FMLE,,,,,,,580 [360-1160],578.672851563,360.261566162,1164.866577148,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
108,368923,WHS2_131,COUNTRY,FRA,EUR,YEAR,Europe,SEX,2020,SEX_MLE,,,,,,,360 [270-450],355.199707031,271.11807251,452.294525146,,2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
109,376147,WHS2_131,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2020,SEX_MLE,,,,,,,670 [300-850],673.998352051,298.732910156,846.077880859,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
110,381675,WHS2_131,COUNTRY,NAM,AFR,YEAR,Africa,SEX,2013,SEX_MLE,,,,,,,700 [440-1140],704.526245117,444.023376465,1138.474487305,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
111,381733,WHS2_131,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,480 [400-580],483.246887207,403.714874268,578.633300781,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
112,382253,WHS2_131,COUNTRY,DOM,AMR,YEAR,Americas,SEX,2021,SEX_BTSX,,,,,,,430 [270-700],429.376861572,271.509643555,702.185974121,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
113,382624,WHS2_131,COUNTRY,BEN,AFR,YEAR,Africa,SEX,2014,SEX_BTSX,,,,,,,630 [360-1020],632.738098145,355.565368652,1022.552124023,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
114,382841,WHS2_131,COUNTRY,IDN,SEAR,YEAR,South-East Asia,SEX,2013,SEX_FMLE,,,,,,,630 [440-860],626.985961914,436.624389648,864.464111328,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
115,388381,WHS2_131,COUNTRY,ESP,EUR,YEAR,Europe,SEX,2000,SEX_MLE,,,,,,,540 [450-660],542.694580078,446.986297607,659.88873291,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
116,389104,WHS2_131,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,2018,SEX_BTSX,,,,,,,910 [500-1430],912.137023926,504.552978516,1432.209594727,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
117,394447,WHS2_131,COUNTRY,CAF,AFR,YEAR,Africa,SEX,2007,SEX_FMLE,,,,,,,720 [280-1230],715.90826416,282.877532959,1230.789672852,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
118,400559,WHS2_131,COUNTRY,BRN,WPR,YEAR,Western Pacific,SEX,2012,SEX_MLE,,,,,,,530 [350-740],525.408935547,350.535522461,744.024230957,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
119,401179,WHS2_131,COUNTRY,ERI,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,,,,,,,790 [440-1450],794.495666504,444.578308105,1453.234985352,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
120,407144,WHS2_131,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,,,,,,,470 [390-650],471.539398193,391.853820801,647.739746094,,2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
121,407199,WHS2_131,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,2007,SEX_BTSX,,,,,,,480 [370-580],480.550354004,373.591400146,580.189147949,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
122,407610,WHS2_131,COUNTRY,GAB,AFR,YEAR,Africa,SEX,2015,SEX_FMLE,,,,,,,570 [260-940],571.596130371,264.96206665,940.530700684,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
123,407749,WHS2_131,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,SEX,2009,SEX_FMLE,,,,,,,720 [460-1080],723.653503418,462.25390625,1078.563598633,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
124,408095,WHS2_131,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2006,SEX_FMLE,,,,,,,600 [400-910],600.326416016,401.732452393,907.405761719,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
125,412848,WHS2_131,COUNTRY,SLV,AMR,YEAR,Americas,SEX,2018,SEX_FMLE,,,,,,,330 [240-520],331.512969971,237.172042847,524.126098633,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
126,413212,WHS2_131,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2019,SEX_BTSX,,,,,,,370 [240-580],366.422210693,238.00680542,575.140625,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
127,413527,WHS2_131,COUNTRY,AUT,EUR,YEAR,Europe,SEX,2009,SEX_MLE,,,,,,,480 [390-590],481.953704834,394.813049316,586.574584961,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
128,425491,WHS2_131,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,2002,SEX_FMLE,,,,,,,810 [600-1070],808.263183594,595.803833008,1074.891235352,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
129,425675,WHS2_131,COUNTRY,STP,AFR,YEAR,Africa,SEX,2012,SEX_BTSX,,,,,,,600 [340-960],601.868713379,344.79397583,960.636169434,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
130,426412,WHS2_131,COUNTRY,EST,EUR,YEAR,Europe,SEX,2017,SEX_MLE,,,,,,,650 [540-790],649.749206543,536.329040527,786.710632324,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
131,426549,WHS2_131,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,2003,SEX_BTSX,,,,,,,390 [310-500],393.951599121,308.250854492,496.236175537,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
132,432173,WHS2_131,COUNTRY,ZMB,AFR,YEAR,Africa,SEX,2017,SEX_FMLE,,,,,,,520 [270-910],516.694152832,265.290527344,912.345031738,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
133,432187,WHS2_131,COUNTRY,URY,AMR,YEAR,Americas,SEX,2016,SEX_BTSX,,,,,,,450 [370-580],453.31439209,371.063781738,577.54888916,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
134,432518,WHS2_131,COUNTRY,EST,EUR,YEAR,Europe,SEX,2001,SEX_MLE,,,,,,,990 [860-1150],994.763427734,858.35760498,1150.559204102,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
135,432522,WHS2_131,COUNTRY,PRI,AMR,YEAR,Americas,SEX,2002,SEX_FMLE,,,,,,,330 [250-390],328.354431152,249.572387695,394.704772949,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
136,432768,WHS2_131,COUNTRY,CHN,WPR,YEAR,Western Pacific,SEX,2016,SEX_BTSX,,,,,,,520 [400-670],521.716186523,396.872192383,666.425354004,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
137,433064,WHS2_131,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2007,SEX_BTSX,,,,,,,530 [460-640],526.018859863,458.876312256,636.413085938,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
138,437895,WHS2_131,COUNTRY,BOL,AMR,YEAR,Americas,SEX,2003,SEX_MLE,,,,,,,600 [310-870],600.79473877,306.984680176,871.94543457,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
139,438539,WHS2_131,COUNTRY,MRT,AFR,YEAR,Africa,SEX,2016,SEX_MLE,,,,,,,480 [250-830],475.248657227,251.693008423,829.151977539,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
140,445039,WHS2_131,COUNTRY,HRV,EUR,YEAR,Europe,SEX,2003,SEX_MLE,,,,,,,800 [700-970],796.718994141,704.889038086,968.584594727,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
141,445514,WHS2_131,COUNTRY,ITA,EUR,YEAR,Europe,SEX,2000,SEX_FMLE,,,,,,,320 [260-400],321.211242676,255.718322754,395.288696289,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
142,450733,WHS2_131,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,2006,SEX_MLE,,,,,,,730 [410-1160],734.924316406,407.972503662,1159.53918457,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
143,450922,WHS2_131,COUNTRY,PRI,AMR,YEAR,Americas,SEX,2020,SEX_FMLE,,,,,,,240 [180-310],242.73878479,178.733657837,307.247619629,,2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
144,452037,WHS2_131,COUNTRY,VNM,WPR,YEAR,Western Pacific,SEX,2017,SEX_MLE,,,,,,,800 [540-1280],795.030883789,537.090087891,1284.65222168,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
145,457299,WHS2_131,COUNTRY,BRA,AMR,YEAR,Americas,SEX,2011,SEX_FMLE,,,,,,,420 [350-510],420.901611328,349.681152344,514.504089355,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
146,457696,WHS2_131,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2008,SEX_MLE,,,,,,,730 [590-2010],734.033447266,594.66809082,2010.729125977,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
147,457856,WHS2_131,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2009,SEX_FMLE,,,,,,,620 [370-960],620.135253906,370.225982666,960.364807129,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
148,463387,WHS2_131,COUNTRY,PER,AMR,YEAR,Americas,SEX,2000,SEX_MLE,,,,,,,360 [260-580],360.153106689,257.545471191,584.059936523,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
149,463415,WHS2_131,COUNTRY,CHE,EUR,YEAR,Europe,SEX,2008,SEX_BTSX,,,,,,,320 [240-400],317.279937744,243.519805908,404.809448242,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
150,463857,WHS2_131,COUNTRY,PRY,AMR,YEAR,Americas,SEX,2002,SEX_FMLE,,,,,,,380 [280-610],383.242645264,275.105133057,606.328613281,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
151,469921,WHS2_131,COUNTRY,BEL,EUR,YEAR,Europe,SEX,2010,SEX_BTSX,,,,,,,370 [290-470],369.125213623,288.331268311,468.212677002,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
152,470149,WHS2_131,COUNTRY,MLT,EUR,YEAR,Europe,SEX,2008,SEX_FMLE,,,,,,,320 [250-430],319.090057373,253.307617188,434.624328613,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
153,471092,WHS2_131,COUNTRY,GTM,AMR,YEAR,Americas,SEX,2013,SEX_MLE,,,,,,,540 [480-780],544.121765137,480.41619873,777.673217773,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
154,476972,WHS2_131,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2009,SEX_MLE,,,,,,,710 [480-1010],707.795959473,481.035552979,1012.764038086,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
155,483540,WHS2_131,COUNTRY,GNB,AFR,YEAR,Africa,SEX,2003,SEX_FMLE,,,,,,,690 [360-1150],689.195495605,356.248016357,1151.691162109,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
156,483729,WHS2_131,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2002,SEX_BTSX,,,,,,,900 [690-2330],895.783874512,693.468200684,2330.859130859,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
157,488785,WHS2_131,COUNTRY,SVN,EUR,YEAR,Europe,SEX,2001,SEX_BTSX,,,,,,,510 [410-630],513.188659668,414.518798828,632.703125,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
158,496668,WHS2_131,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2005,SEX_MLE,,,,,,,690 [560-1420],690.704406738,555.788696289,1423.806640625,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
159,502517,WHS2_131,COUNTRY,PNG,WPR,YEAR,Western Pacific,SEX,2000,SEX_FMLE,,,,,,,710 [350-970],710.194885254,345.335296631,971.094299316,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
160,509166,WHS2_131,COUNTRY,SWZ,AFR,YEAR,Africa,SEX,2007,SEX_FMLE,,,,,,,870 [420-1450],869.544311523,423.70501709,1448.785888672,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
161,514572,WHS2_131,COUNTRY,VEN,AMR,YEAR,Americas,SEX,2003,SEX_MLE,,,,,,,570 [460-680],570.879699707,464.826080322,683.802368164,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
162,514574,WHS2_131,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2006,SEX_MLE,,,,,,,1060 [950-1270],1061.416503906,946.312072754,1272.477661133,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
163,527083,WHS2_131,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2013,SEX_MLE,,,,,,,810 [470-1230],805.397216797,467.809661865,1227.444946289,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
164,527549,WHS2_131,COUNTRY,POL,EUR,YEAR,Europe,SEX,2018,SEX_MLE,,,,,,,620 [580-700],617.937255859,575.040649414,696.46661377,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
165,527622,WHS2_131,COUNTRY,COM,AFR,YEAR,Africa,SEX,2011,SEX_FMLE,,,,,,,600 [310-1010],595.335388184,313.138946533,1008.391357422,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
166,528281,WHS2_131,REGION,EUR,,YEAR,,SEX,2017,SEX_FMLE,,,,,,,360 [280-440],357.205108643,281.644805908,442.686035156,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
167,533655,WHS2_131,COUNTRY,COD,AFR,YEAR,Africa,SEX,2021,SEX_FMLE,,,,,,,650 [290-1190],650.475402832,288.094116211,1189.364135742,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
168,534355,WHS2_131,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2005,SEX_MLE,,,,,,,560 [460-680],556.522460938,459.864044189,679.093139648,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
169,541135,WHS2_131,COUNTRY,SEN,AFR,YEAR,Africa,SEX,2004,SEX_FMLE,,,,,,,590 [320-900],594.026062012,319.364776611,896.407531738,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
170,546139,WHS2_131,REGION,AMR,,YEAR,,SEX,2010,SEX_BTSX,,,,,,,430 [360-530],432.833770752,357.136901855,529.643615723,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
171,546567,WHS2_131,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_BTSX,,,,,,,620 [310-1080],618.026489258,311.172576904,1077.427734375,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
172,559590,WHS2_131,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,SEX,2006,SEX_FMLE,,,,,,,660 [330-1050],664.76171875,334.137115479,1048.517456055,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
173,565545,WHS2_131,COUNTRY,SSD,AFR,YEAR,Africa,SEX,2021,SEX_BTSX,,,,,,,610 [300-1080],613.114379883,302.496490479,1075.399169922,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
174,571200,WHS2_131,COUNTRY,UZB,EUR,YEAR,Europe,SEX,2020,SEX_FMLE,,,,,,,710 [510-780],709.271728516,508.651000977,783.946289063,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
175,577543,WHS2_131,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_MLE,,,,,,,620 [390-970],624.414733887,392.789489746,972.614990234,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
176,577762,WHS2_131,COUNTRY,USA,AMR,YEAR,Americas,SEX,2000,SEX_MLE,,,,,,,590 [520-650],585.013305664,523.11151123,649.123840332,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
177,578541,WHS2_131,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,2013,SEX_FMLE,,,,,,,410 [300-570],412.790252686,295.45916748,572.393798828,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
178,583927,WHS2_131,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,SEX,2001,SEX_BTSX,,,,,,,770 [510-1130],774.186950684,512.882080078,1130.739990234,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
179,584679,WHS2_131,COUNTRY,TKM,EUR,YEAR,Europe,SEX,2021,SEX_FMLE,,,,,,,580 [400-750],580.726928711,401.120178223,745.549194336,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
180,590588,WHS2_131,COUNTRY,HUN,EUR,YEAR,Europe,SEX,2009,SEX_FMLE,,,,,,,480 [400-580],479.401489258,401.697845459,580.08996582,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
181,590951,WHS2_131,COUNTRY,PRI,AMR,YEAR,Americas,SEX,2007,SEX_BTSX,,,,,,,370 [280-440],373.517425537,277.959350586,439.380218506,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
182,591014,WHS2_131,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,SEX,2006,SEX_FMLE,,,,,,,630 [370-960],627.168579102,374.221405029,962.112426758,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
183,591243,WHS2_131,COUNTRY,CAN,AMR,YEAR,Americas,SEX,2007,SEX_MLE,,,,,,,440 [350-520],435.524963379,352.940734863,523.763793945,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
184,597098,WHS2_131,COUNTRY,MDA,EUR,YEAR,Europe,SEX,2008,SEX_FMLE,,,,,,,770 [620-910],769.889160156,618.46673584,908.390808105,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
